abcd,nda,instrument
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_putamen.rh,ssticrgovscrgobtputamen,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_pallidum.rh,ssticrgovscrgobtpallidum,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_lateral.ventricle.rh,ssticrgovscrgobtltvnt,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_inf.lat.vent.rh,ssticrgovscrgobtinflatvent,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_hippocampus.rh,ssticrgovscrgobthmp,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebral.white.matter.rh,ssticrgovscrgobtclwm,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebellum.white.matter.rh,ssticrgovscrgobtcbmwm,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebellum.cortex.rh,ssticrgovscrgobtcbmcx,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_caudate.rh,ssticrgovscrgobtcaudate,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_amygdala.rh,ssticrgovscrgobtay,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_accumbens.area.rh,ssticrgovscrgobtaa,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_ventraldc.lh,ssticrgovscrgobleftvldc,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_thalamus.proper.lh,ssticrgovscrgoblefttpr,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_putamen.lh,ssticrgovscrgobleftputamen,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_pallidum.lh,ssticrgovscrgobleftpallidum,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_lateral.ventricle.lh,ssticrgovscrgobleftltvnt,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_inf.lat.vent.lh,ssticrgovscrgobleftinflatvent,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_hippocampus.lh,ssticrgovscrgoblefthmp,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebral.white.matter.lh,ssticrgovscrgobleftclwm,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebellum.white.matter.lh,ssticrgovscrgobleftcbmwm,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_cerebellum.cortex.lh,ssticrgovscrgobleftcbmcx,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_caudate.lh,ssticrgovscrgobleftcaudate,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_amygdala.lh,ssticrgovscrgobleftay,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_accumbens.area.lh,ssticrgovscrgobleftaa,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_rostralmiddlefrontal.rh,ssticrgovscrgobctxrostralmdfr,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_transversetemporal.rh,ssticrgovscrgobctxrhtvstp,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_temporalpole.rh,ssticrgovscrgobctxrhtppole,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_superiortemporal.rh,ssticrgovscrgobctxrhsutp,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_superiorparietal.rh,ssticrgovscrgobctxrhsupar,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_superiorfrontal.rh,ssticrgovscrgobctxrhsufr,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_supramarginal.rh,ssticrgovscrgobctxrhsmg,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_rostralanteriorcingulate.rh,ssticrgovscrgobctxrhrlg,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_entorhinal.rh,ssticrgovscrgobctxrhrh,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_posteriorcingulate.rh,ssticrgovscrgobctxrhpstcg,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_parsorbitalis.rh,ssticrgovscrgobctxrhpsb,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_precentral.rh,ssticrgovscrgobctxrhprect,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_postcentral.rh,ssticrgovscrgobctxrhpostct,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_precuneus.rh,ssticrgovscrgobctxrhpcn,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_pericalcarine.rh,ssticrgovscrgobctxrhpcar,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_parsopercularis.rh,ssticrgovscrgobctxrhparsops,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_parstriangularis.rh,ssticrgovscrgobctxrhparsgs,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_parahippocampal.rh,ssticrgovscrgobctxrhparahip,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_paracentral.rh,ssticrgovscrgobctxrhparact,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_medialorbitofrontal.rh,ssticrgovscrgobctxrhmlobofr,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_middletemporal.rh,ssticrgovscrgobctxrhmdtp,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_isthmuscingulate.rh,ssticrgovscrgobctxrhm,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_lateraloccipital.rh,ssticrgovscrgobctxrhltoc,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_lateralorbitofrontal.rh,ssticrgovscrgobctxrhltobofr,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_lingual.rh,ssticrgovscrgobctxrhlingual,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_inferiortemporal.rh,ssticrgovscrgobctxrhiftp,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_inferiorparietal.rh,ssticrgovscrgobctxrhifpar,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_frontalpole.rh,ssticrgovscrgobctxrhfrpole,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_fusiform.rh,ssticrgovscrgobctxrhff,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_cuneus.rh,ssticrgovscrgobctxrhcuneus,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_caudalmiddlefrontal.rh,ssticrgovscrgobctxrhcdmdfr,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_caudalanteriorcingulate.rh,ssticrgovscrgobctxrhcdantcg,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_bankssts.rh,ssticrgovscrgobctxrhbankssts,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_transversetemporal.lh,ssticrgovscrgobctxlhtvstp,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_temporalpole.lh,ssticrgovscrgobctxlhtppole,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_rostralmiddlefrontal.lh,ssticrgovscrgobctxlhtmd,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_superiortemporal.lh,ssticrgovscrgobctxlhsutp,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_superiorparietal.lh,ssticrgovscrgobctxlhsupar,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_superiorfrontal.lh,ssticrgovscrgobctxlhsufr,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_supramarginal.lh,ssticrgovscrgobctxlhsmg,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_rostralanteriorcingulate.lh,ssticrgovscrgobctxlhrlg,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_posteriorcingulate.lh,ssticrgovscrgobctxlhpstcg,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_parsorbitalis.lh,ssticrgovscrgobctxlhpsb,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_precentral.lh,ssticrgovscrgobctxlhprect,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_postcentral.lh,ssticrgovscrgobctxlhpostct,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_precuneus.lh,ssticrgovscrgobctxlhpcn,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_pericalcarine.lh,ssticrgovscrgobctxlhpcar,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_parsopercularis.lh,ssticrgovscrgobctxlhparsops,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_parstriangularis.lh,ssticrgovscrgobctxlhparsgs,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_parahippocampal.lh,ssticrgovscrgobctxlhparahip,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_paracentral.lh,ssticrgovscrgobctxlhparact,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_medialorbitofrontal.lh,ssticrgovscrgobctxlhmlobofr,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_middletemporal.lh,ssticrgovscrgobctxlhmdtp,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_lateraloccipital.lh,ssticrgovscrgobctxlhltoc,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_lateralorbitofrontal.lh,ssticrgovscrgobctxlhltobofr,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_lingual.lh,ssticrgovscrgobctxlhlingual,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_isthmuscingulate.lh,ssticrgovscrgobctxlhisthmuscg,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_inferiortemporal.lh,ssticrgovscrgobctxlhiftp,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_inferiorparietal.lh,ssticrgovscrgobctxlhifpar,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_frontalpole.lh,ssticrgovscrgobctxlhfrpole,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_fusiform.lh,ssticrgovscrgobctxlhff,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_entorhinal.lh,ssticrgovscrgobctxlhentorhinal,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_cuneus.lh,ssticrgovscrgobctxlhcuneus,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_caudalmiddlefrontal.lh,ssticrgovscrgobctxlhcdmdfr,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_caudalanteriorcingulate.lh,ssticrgovscrgobctxlhcdantcg,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_cort.desikan_bankssts.lh,ssticrgovscrgobctxlhbankssts,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_csf,ssticrgovscrgobcsf,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_brain.stem,ssticrgovscrgobbrainstem,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_4th.ventricle,ssticrgovscrgob4thvnt,sstroi01
tfmri_sst_all_incorrect.go.vs.correct.go_beta_subcort.aseg_3rd.ventricle,ssticrgovscrgob3rdvnt,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_ventraldc.rh,sstcrspvsicrspbtvldc,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_thalamus.proper.rh,sstcrspvsicrspbttpr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_putamen.rh,sstcrspvsicrspbtputamen,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_pallidum.rh,sstcrspvsicrspbtpallidum,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_lateral.ventricle.rh,sstcrspvsicrspbtltvnt,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_inf.lat.vent.rh,sstcrspvsicrspbtinflatvent,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_hippocampus.rh,sstcrspvsicrspbthmp,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebral.white.matter.rh,sstcrspvsicrspbtclwm,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebellum.white.matter.rh,sstcrspvsicrspbtcbmwm,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebellum.cortex.rh,sstcrspvsicrspbtcbmcx,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_caudate.rh,sstcrspvsicrspbtcaudate,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_amygdala.rh,sstcrspvsicrspbtay,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_accumbens.area.rh,sstcrspvsicrspbtaa,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_ventraldc.lh,sstcrspvsicrspbleftvldc,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_thalamus.proper.lh,sstcrspvsicrspblefttpr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_putamen.lh,sstcrspvsicrspbleftputamen,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_pallidum.lh,sstcrspvsicrspbleftpallidum,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_lateral.ventricle.lh,sstcrspvsicrspbleftltvnt,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_inf.lat.vent.lh,sstcrspvsicrspbleftinflatvent,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_hippocampus.lh,sstcrspvsicrspblefthmp,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebral.white.matter.lh,sstcrspvsicrspbleftclwm,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebellum.white.matter.lh,sstcrspvsicrspbleftcbmwm,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_cerebellum.cortex.lh,sstcrspvsicrspbleftcbmcx,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_caudate.lh,sstcrspvsicrspbleftcaudate,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_amygdala.lh,sstcrspvsicrspbleftay,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_accumbens.area.lh,sstcrspvsicrspbleftaa,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_transversetemporal.rh,sstcrspvsicrspbctxrhtvstp,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_temporalpole.rh,sstcrspvsicrspbctxrhtppole,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_superiortemporal.rh,sstcrspvsicrspbctxrhsutp,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_superiorparietal.rh,sstcrspvsicrspbctxrhsupar,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_superiorfrontal.rh,sstcrspvsicrspbctxrhsufr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_rostralmiddlefrontal.rh,sstcrspvsicrspbctxrhstralmdfr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_supramarginal.rh,sstcrspvsicrspbctxrhsmg,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_rostralanteriorcingulate.rh,sstcrspvsicrspbctxrhrlg,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_entorhinal.rh,sstcrspvsicrspbctxrhrh,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_posteriorcingulate.rh,sstcrspvsicrspbctxrhpstcg,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_parsorbitalis.rh,sstcrspvsicrspbctxrhpsb,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_precentral.rh,sstcrspvsicrspbctxrhprect,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_postcentral.rh,sstcrspvsicrspbctxrhpostct,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_precuneus.rh,sstcrspvsicrspbctxrhpcn,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_pericalcarine.rh,sstcrspvsicrspbctxrhpcar,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_parsopercularis.rh,sstcrspvsicrspbctxrhparsops,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_parstriangularis.rh,sstcrspvsicrspbctxrhparsgs,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_parahippocampal.rh,sstcrspvsicrspbctxrhparahip,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_paracentral.rh,sstcrspvsicrspbctxrhparact,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_medialorbitofrontal.rh,sstcrspvsicrspbctxrhmlobofr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_middletemporal.rh,sstcrspvsicrspbctxrhmdtp,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_isthmuscingulate.rh,sstcrspvsicrspbctxrhm,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_lateraloccipital.rh,sstcrspvsicrspbctxrhltoc,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_lateralorbitofrontal.rh,sstcrspvsicrspbctxrhltobofr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_lingual.rh,sstcrspvsicrspbctxrhlingual,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_inferiortemporal.rh,sstcrspvsicrspbctxrhiftp,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_inferiorparietal.rh,sstcrspvsicrspbctxrhifpar,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_frontalpole.rh,sstcrspvsicrspbctxrhfrpole,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_fusiform.rh,sstcrspvsicrspbctxrhff,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_cuneus.rh,sstcrspvsicrspbctxrhcuneus,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_caudalmiddlefrontal.rh,sstcrspvsicrspbctxrhcdmdfr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_caudalanteriorcingulate.rh,sstcrspvsicrspbctxrhcdantcg,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_bankssts.rh,sstcrspvsicrspbctxrhbankssts,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_transversetemporal.lh,sstcrspvsicrspbctxlhtvstp,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_temporalpole.lh,sstcrspvsicrspbctxlhtppole,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_rostralmiddlefrontal.lh,sstcrspvsicrspbctxlhtmd,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_superiortemporal.lh,sstcrspvsicrspbctxlhsutp,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_superiorparietal.lh,sstcrspvsicrspbctxlhsupar,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_superiorfrontal.lh,sstcrspvsicrspbctxlhsufr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_supramarginal.lh,sstcrspvsicrspbctxlhsmg,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_rostralanteriorcingulate.lh,sstcrspvsicrspbctxlhrlg,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_posteriorcingulate.lh,sstcrspvsicrspbctxlhpstcg,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_parsorbitalis.lh,sstcrspvsicrspbctxlhpsb,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_precentral.lh,sstcrspvsicrspbctxlhprect,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_postcentral.lh,sstcrspvsicrspbctxlhpostct,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_precuneus.lh,sstcrspvsicrspbctxlhpcn,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_pericalcarine.lh,sstcrspvsicrspbctxlhpcar,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_parsopercularis.lh,sstcrspvsicrspbctxlhparsops,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_parstriangularis.lh,sstcrspvsicrspbctxlhparsgs,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_parahippocampal.lh,sstcrspvsicrspbctxlhparahip,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_paracentral.lh,sstcrspvsicrspbctxlhparact,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_medialorbitofrontal.lh,sstcrspvsicrspbctxlhmlobofr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_middletemporal.lh,sstcrspvsicrspbctxlhmdtp,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_lateraloccipital.lh,sstcrspvsicrspbctxlhltoc,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_lateralorbitofrontal.lh,sstcrspvsicrspbctxlhltobofr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_lingual.lh,sstcrspvsicrspbctxlhlingual,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_isthmuscingulate.lh,sstcrspvsicrspbctxlhisthmuscg,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_inferiortemporal.lh,sstcrspvsicrspbctxlhiftp,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_inferiorparietal.lh,sstcrspvsicrspbctxlhifpar,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_frontalpole.lh,sstcrspvsicrspbctxlhfrpole,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_fusiform.lh,sstcrspvsicrspbctxlhff,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_entorhinal.lh,sstcrspvsicrspbctxlhentorhinal,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_cuneus.lh,sstcrspvsicrspbctxlhcuneus,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_caudalmiddlefrontal.lh,sstcrspvsicrspbctxlhcdmdfr,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_caudalanteriorcingulate.lh,sstcrspvsicrspbctxlhcdantcg,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_cort.desikan_bankssts.lh,sstcrspvsicrspbctxlhbankssts,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_csf,sstcrspvsicrspbcsf,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_brain.stem,sstcrspvsicrspbbrainstem,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_4th.ventricle,sstcrspvsicrspb4thvnt,sstroi01
tfmri_sst_all_correct.stop.vs.incorrect.stop_beta_subcort.aseg_3rd.ventricle,sstcrspvsicrspb3rdvnt,sstroi01
tfmri_sst_all_correct.stop.vs.correct.go_beta_subcort.aseg_ventraldc.rh,sstcrspvscrgobtvldc,sstroi01
tfmri_sst_all_correct.stop.vs.correct.go_beta_subcort.aseg_thalamus.proper.rh,sstcrspvscrgobttpr,sstroi01
tfmri_sst_all_correct.stop.vs.correct.go_beta_subcort.aseg_putamen.rh,sstcrspvscrgobtputamen,sstroi01
tfmri_sst_all_correct.stop.vs.correct.go_beta_subcort.aseg_pallidum.rh,sstcrspvscrgobtpallidum,sstroi01
tfmri_sst_all_correct.stop.vs.correct.go_beta_subcort.aseg_lateral.ventricle.rh,sstcrspvscrgobtltvnt,sstroi01
tfmri_sst_all_correct.stop.vs.correct.go_beta_subcort.aseg_inf.lat.vent.rh,sstcrspvscrgobtinflatvent,sstroi01
tfmri_sst_all_correct.stop.vs.correct.go_beta_subcort.aseg_hippocampus.rh,sstcrspvscrgobthmp,sstroi01
tfmri_sst_all_correct.stop.vs.correct.go_beta_subcort.aseg_cerebral.white.matter.rh,sstcrspvscrgobtclwm,sstroi01
